move_id,container_no_raw,move_time,facility,from_block,from_row,from_bay,from_tier,to_block,to_row,to_bay,to_tier,move_reason,equipment_id,operator_id
1fdf6570-c6fd-4f63-ba4c-a4c40477f9b1,TCNU3256724,2026-01-14T11:42:29.916757,CT01-Yard-A,C1,27,10,4,C1,45,23,5,DELIVERY,RTG24,OP2081
f86e71a5-1ad8-47c2-b6dd-1b6148d7f718,TCNU3256724,2026-01-14T14:37:52.065568,CT03-A-01-1,C2,39,26,4,C2,71,12,4,RECEIVE,RTG59,OP5681
1bec491c-0115-4b5f-a8cb-fb82e24bc4c9,HLCU4697917,2026-01-19T20:13:36.268130,CT03-Depot,C2,70,2,5,C2,4,11,3,DELIVERY,RTG60,OP9096
50cc86f9-7f42-4675-9eb9-797cf05dd696,HLCU4697917,2026-01-20T01:47:39.361034,CT04-Terminal,B1,83,10,5,A1,13,39,5,DELIVERY,RTG82,OP6825
741d4574-8e54-4412-b9c7-459d26650df0,HLCU4697917,2026-01-20T08:39:00.000000,CT01-B-05-2,,81,16,5,,19,2,1,INSPECTION,RTG49,OP9472
68f40ed8-dcfe-45d1-9b4c-541508b94bd1,HLCU4697917,2026-01-18T11:38:00.000000,CT01-Yard-A,B2,47,25,4,B2,95,6,3,RECEIVE,RTG01,OP4909
68c97dba-f732-41ee-8100-647912aadad3,PONU5449536,2026-01-23T11:41:00.000000,CT03-Depot,C1,90,11,2,A1,16,21,2,INSPECTION,RTG67,OP6760
71657fc5-0ac8-4e5d-892c-44e0f213b462,PONU5449536,2026-01-16T22:31:00.000000,CT03-Depot,C2,53,37,2,A2,33,29,4,REHANDLE,RTG26,OP9557
761fca50-b8aa-44ce-aaa5-3a19f93d8cfe,TCNU9690683,2026-01-18T20:49:00.000000,CT01-B-05-2,B2,46,40,1,C2,14,4,3,REHANDLE,RTG40,OP8900
ba7d3906-8bb0-4532-9db6-a441cf807992,TCNU9690683,2026-01-19T23:41:00.000000,CT01-Yard-A,C1,12,12,5,B1,60,14,3,DELIVERY,RTG74,OP8989
c710b02b-9c04-47e3-af92-1814a8906169,CXDU4254638,2026-01-19T20:33:00.000000,CT04-B-10-3,B1,2,10,4,A1,58,36,4,RECEIVE,RTG67,OP1413
5ba60be1-ab69-4321-bf19-251a91d40c51,CXDU4254638,2026-01-20T10:51:00.000000,CT02-Yard-B,,91,11,5,,75,16,3,RECEIVE,RTG01,OP9411
a60ceda2-ee64-4c8f-a4e5-9a22471ec650,HLCU4540372,2026-01-12T05:03:00.000000,CT03-A-01-1,C1,50,8,2,A1,50,6,4,REHANDLE,RTG46,OP5941
461f6932-18e8-46ad-b4e6-3759ad955bc2,HLCU4540372,2026-01-12T05:03:00.000000,CT02-C-20-4,A1,40,9,3,B1,30,11,3,SHIFTING,RTG05,OP8275
918dff91-1836-4645-9417-5d2661b7edb8,HLCU2606366,2026-01-22T02:49:00.000000,CT04-Terminal,B2,95,16,5,B2,63,11,1,RECEIVE,RTG26,OP6969
b11a3686-62f3-4f6f-b8ab-daa256e89bae,HLCU2606366,2026-01-07T21:59:00.000000,CT04-Terminal,C2,14,18,4,A2,52,34,5,RECEIVE,RTG23,OP5806
d97999bb-c2db-4933-83ac-e901e7ad6793,MSCU6698420,2026-01-04T21:55:00.000000,CT02-Yard-B,B2,34,10,4,B2,56,1,3,SHIFTING,RTG52,OP3594
0d88c3c9-b602-4cb5-abfa-da0e2387a301,MSCU6698420,2026-01-06T07:06:00.000000,CT03-Depot,A2,85,25,1,B2,90,28,5,SHIFTING,RTG67,OP4788
550f6a5c-07d2-48c0-b470-ef7f0e7e7ff0,HLCU2099000,2026-01-08T04:49:39.332837,CT03-A-01-1,,42,3,3,,4,38,3,DELIVERY,RTG06,OP1390
56a44fca-5339-4887-831a-04b3e982baa9,HLCU2099000,2026-01-09T15:19:00.000000,CT03-Depot,A2,64,36,4,B2,1,36,3,DELIVERY,RTG95,OP6110
440fa13c-48f4-4324-bceb-485567b77b32,HLCU2099000,2026-01-09T02:46:40.986107,CT03-A-01-1,C1,77,6,1,B2,45,1,5,INSPECTION,RTG90,OP1738
bf5515bf-ad6a-4543-907c-d7670a6c78e0,TCNU6070242,2026-01-15T18:41:30.326594,CT02-C-20-4,A1,32,19,3,A1,14,16,2,DELIVERY,RTG92,OP6818
c7bd2cfd-ebf6-43d5-8609-2d9377c4257b,TCNU6070242,2026-01-12T22:39:00.000000,CT03-Depot,C2,96,23,1,A1,33,11,4,INSPECTION,RTG46,OP5695
73b398d2-83d5-49d6-91c7-7088c0b67324,TCNU6070242,2026-01-17T03:11:00.000000,CT02-C-20-4,A1,46,22,2,C1,33,39,4,SHIFTING,RTG19,OP8674
5a5b371b-4e87-450a-bd32-66723133cfe1,TCNU3309441,2026-01-02T21:48:00.000000,CT01-A-12-1,B2,87,17,1,A1,22,15,2,RECEIVE,RTG45,OP8051
8cd14a84-ca52-4807-be8a-ba49acc8b966,TCNU3309441,2026-01-14T01:52:00.000000,CT04-B-10-3,C1,95,17,2,A2,40,1,4,INSPECTION,RTG15,OP2067
4d4bfdeb-640d-4380-888e-76b256154567,TCNU3309441,2026-01-05T04:05:48.939890,CT02-C-20-4,B2,67,11,4,A2,34,15,5,DELIVERY,RTG91,OP2758
2016a006-6bbc-46dc-a183-e346a9a14701,TCNU8727697,2025-12-26T03:43:00.000000,CT01-Yard-A,A2,27,25,4,A1,85,14,3,INSPECTION,RTG52,OP8279
40c957d8-8fa6-4a5e-9aa2-3084c80af261,TCNU8727697,2025-12-18T07:43:12.702439,CT01-B-05-2,C1,78,5,4,B1,61,40,3,SHIFTING,RTG42,OP4255
87fd64de-08f3-4673-b7cb-8073d714d6dc,TCNU8727697,2025-12-26T03:43:00.000000,CT03-Depot,,67,27,2,,99,10,5,SHIFTING,RTG30,OP5800
d9377186-6e15-4d60-8efe-478e32246bb2,CXDU3789443,2026-01-14T16:57:00.000000,CT02-Yard-B,A1,76,10,3,A1,98,1,1,RECEIVE,RTG59,OP2816
f64d4df9-0063-49c4-b36e-1b789aad6b37,CXDU3789443,2026-01-14T16:57:00.000000,CT01-B-05-2,B1,69,15,2,A1,6,34,1,DELIVERY,RTG92,OP7155
d2db449b-215b-46f6-99ac-80a8fc2327c9,CXDU3789443,2026-01-06T15:49:00.000000,CT04-Terminal,B1,95,38,2,C2,63,13,3,RECEIVE,RTG30,OP6644
568a7250-8a3b-4379-96e4-6bef1adb39d1,PONU5757812,2026-01-04T16:58:00.000000,CT01-B-05-2,C2,39,21,2,B2,50,38,4,REHANDLE,RTG80,OP5017
ecf9fc72-2bb3-4c79-ae35-728f4e551472,PONU5757812,2026-01-16T16:16:53.949645,CT03-Depot,A1,64,2,2,B1,49,28,1,RECEIVE,RTG58,OP4883
b38a6c9f-86f1-4632-bb3a-c0b6849e13ba,PONU5757812,2026-01-22T09:02:00.000000,CT02-Yard-B,B1,15,18,5,A2,30,22,1,SHIFTING,RTG38,OP5956
129e8e78-cf7e-444e-843e-ebfcb766f1f3,PONU5757812,2026-01-22T09:02:00.000000,CT04-Terminal,C1,52,26,3,B2,57,13,4,DELIVERY,RTG69,OP8990
cde91057-69b9-403a-9337-90f5b683decb,HLCU3117034,2026-01-12T18:34:00.000000,CT01-B-05-2,B1,81,34,2,C2,10,38,2,DELIVERY,RTG06,OP7582
0b40384c-3be5-45f5-9bbc-ad2c1e6f20d1,HLCU3117034,2025-12-17T02:57:00.000000,CT01-A-12-1,A2,70,28,2,C2,66,9,4,REHANDLE,RTG28,OP3858
7dd21b84-210e-424f-b613-e27abe41bffd,MSCU5204202,2026-01-18T04:22:00.000000,CT01-A-12-1,C1,19,18,1,B1,68,19,3,DELIVERY,RTG35,OP2205
e03519ea-2e27-4a77-84f3-2b8d9b436538,MSCU5204202,2026-01-18T04:22:00.000000,CT02-C-20-4,B1,62,19,1,B2,83,3,2,REHANDLE,RTG47,OP5353
391bf464-d86b-4069-a872-cd8dec29590b,CXDU7266308,2026-01-25T17:42:00.000000,CT02-C-20-4,B2,80,13,4,B2,79,33,4,DELIVERY,RTG46,OP5270
b4468f98-f173-45a9-a9c3-1bfc409ab0ae,CXDU7266308,2025-12-29T19:16:00.000000,CT02-C-20-4,A2,42,14,2,B2,71,18,1,REHANDLE,RTG60,OP5268
af32b2b1-bf72-48da-8fc4-17555ab40d40,CXDU6968300,2026-01-22T17:17:00.000000,CT01-A-12-1,,64,30,4,,51,24,4,INSPECTION,RTG39,OP8372
e48d9a2a-8ffd-4b06-a6b8-bbbe36a138f6,CXDU6968300,2026-01-22T17:17:00.000000,CT04-B-10-3,C1,17,37,4,A2,26,12,3,DELIVERY,RTG36,OP2952
2b3302df-666f-477f-8b98-ce60a00980cc,CXDU5092804,2026-01-20T20:40:00.000000,CT01-Yard-A,C1,2,21,2,B1,3,21,3,SHIFTING,RTG14,OP6270
f2d9aa3e-cf9c-407a-8630-c3ea8b560358,CXDU5092804,2026-01-04T08:11:00.000000,CT03-Depot,B2,1,23,2,B2,55,14,4,DELIVERY,RTG65,OP4332
892bb517-fb9a-4689-8269-3e7f582023fb,TCNU7683649,2026-01-22T18:39:00.000000,CT03-Depot,B1,80,13,1,A2,2,6,1,DELIVERY,RTG30,OP3026
04d8a532-6845-41c9-920e-220eb3652c84,TCNU7683649,2026-01-22T18:40:00.000000,CT03-A-01-1,A2,60,24,2,B2,23,11,5,DELIVERY,RTG42,OP7093
a17c13d3-c661-4ab2-adfb-85eacaf35865,CXDU9003597,2026-01-23T09:55:00.000000,CT01-Yard-A,B1,32,20,4,A2,36,19,2,REHANDLE,RTG55,OP6421
a51da365-7e48-415a-a795-c49f57ebd6e1,CXDU9003597,2026-01-23T09:55:00.000000,CT03-A-01-1,A1,50,32,5,C2,15,34,3,INSPECTION,RTG31,OP1724
ccf11e71-1d86-4170-9294-4745599ed293,CXDU9003597,2026-01-21T21:08:00.000000,CT01-A-12-1,B2,98,34,3,A1,46,38,1,RECEIVE,RTG93,OP4125
968d6229-7abd-4ee5-964f-9ac2a65a5509,PONU8334789,2026-01-05T06:15:00.000000,CT04-B-10-3,B2,49,16,5,B2,1,14,3,REHANDLE,RTG01,OP8567
68ba394a-67f0-4058-9253-274fb1e0f4e2,PONU8334789,2026-01-25T20:56:00.000000,CT02-C-20-4,B2,17,34,5,C1,78,15,4,RECEIVE,RTG51,OP5303
7b5b348c-3ac6-4112-9bcb-b93be4c8c083,TCNU5353692,2026-01-01T09:24:00.000000,CT02-C-20-4,C2,24,30,5,B1,96,6,2,REHANDLE,RTG10,OP4029
72e68181-a934-4504-9255-e204581a67ee,TCNU5353692,2026-01-01T02:00:39.617744,CT03-Depot,B1,15,27,5,A1,7,5,2,INSPECTION,RTG30,OP5767
369dd676-1f5e-4a36-86dd-2ed032597df0,TCNU5353692,2026-01-01T09:24:00.000000,CT01-Yard-A,,69,36,2,,76,37,1,INSPECTION,RTG06,OP1946
5976e856-5fe4-4cb6-89be-ed2f91046283,TCNU5353692,2025-12-31T14:24:00.000000,CT01-A-12-1,A2,63,39,1,A1,93,27,3,DELIVERY,RTG79,OP7243
0dc58897-ea23-4d7e-8793-33fc69c33bf8,PONU6979106,2026-01-08T08:54:00.000000,CT02-C-20-4,C1,49,32,4,A1,82,23,4,DELIVERY,RTG11,OP5271
42079f2f-3fea-495f-a3c3-11d821803c34,PONU6979106,2026-01-07T16:26:57.557251,CT03-Depot,B2,11,23,3,A2,91,4,4,SHIFTING,RTG74,OP4845
34f0122a-c9c3-4822-a8d4-decba520b031,PONU6979106,2026-01-04T01:33:00.000000,CT04-Terminal,A1,52,26,4,C2,53,23,3,INSPECTION,RTG30,OP9592
2898a15e-438c-433f-9b33-6d2ec089ba77,CXDU4064142,2026-01-10T04:03:00.000000,CT03-Depot,A1,93,34,2,C1,37,2,2,INSPECTION,RTG92,OP9411
d50ebcd6-89db-4979-9cb1-ad5111b81932,CXDU4064142,2026-01-10T04:03:00.000000,CT02-Yard-B,A1,26,2,1,B2,59,34,1,REHANDLE,RTG84,OP9532
9576a257-8e47-4c5b-8529-5b5b2753074e,HLCU1517369,2026-01-16T07:59:00.000000,CT04-B-10-3,C2,48,16,2,B1,24,1,5,INSPECTION,RTG75,OP7660
7c6d2992-1b6c-4f67-a946-9be18e8ce317,HLCU1517369,2026-01-19T16:57:00.000000,CT01-A-12-1,,31,23,2,,95,27,2,RECEIVE,RTG03,OP2434
dba983dd-7d71-4365-b4c7-13b101532553,MSCU6976487,2026-01-02T09:03:00.000000,CT04-B-10-3,B2,24,18,3,B2,77,5,5,SHIFTING,RTG43,OP8469
054e9af5-a358-4081-bbf3-a1d03add3714,MSCU6976487,2026-01-08T15:52:00.000000,CT04-B-10-3,C2,83,31,1,C2,1,7,2,INSPECTION,RTG51,OP6586
e71f4b5f-cd02-48b0-893d-d2f5c617c807,MSCU7445298,2026-01-22T21:40:00.000000,CT04-B-10-3,A1,32,18,1,C1,75,26,4,RECEIVE,RTG86,OP4736
47d2f2ba-b5b8-460f-b555-1bf9253e8f84,MSCU7445298,2026-01-16T22:21:00.000000,CT01-B-05-2,C2,66,24,5,B1,66,17,1,SHIFTING,RTG71,OP8307
95ea3e34-2091-4ab2-8f2c-85f1f5d9345d,TCNU4552125,2026-01-21T21:05:04.427184,CT04-B-10-3,C2,37,33,3,C2,80,31,3,RECEIVE,RTG16,OP1549
aaf3fd28-ea0e-40cc-9490-853bb4a6fb4d,TCNU4552125,2026-01-20T11:51:00.000000,CT01-A-12-1,C2,97,6,2,A1,24,17,1,REHANDLE,RTG65,OP1998
806953bc-6ab3-4997-961d-cd5e8854c261,TCNU4552125,2026-01-21T21:06:17.126213,CT03-Depot,A1,32,33,1,C1,81,35,4,DELIVERY,RTG59,OP4827
5db1a77b-c941-43db-931b-d0633c26802b,TCNU4552125,2026-01-22T08:03:00.000000,CT01-Yard-A,B2,79,14,2,C2,98,26,3,RECEIVE,RTG78,OP5399
f23f9a51-0b7a-4e82-a8b8-5edfe59daec0,TCNU4552125,2026-01-22T08:03:00.000000,CT03-A-01-1,C1,48,35,2,C1,24,24,1,SHIFTING,RTG28,OP4476
732d1178-f7e7-4e81-bbdf-0cca2c56a086,TCNU4552125,2026-01-21T15:38:25.447770,CT01-A-12-1,,16,6,2,,86,3,1,SHIFTING,RTG71,OP5683
2632ebd9-f6af-43b3-b73b-bde87ece7c8a,MSCU6184979,2025-12-21T01:01:00.000000,CT01-Yard-A,A1,49,4,1,B1,84,38,1,RECEIVE,RTG92,OP4633
7e4c42bd-cf16-44db-8f5d-dbc955a2fdc4,MSCU6184979,2026-01-13T14:13:00.000000,CT03-A-01-1,A1,64,30,3,C1,20,8,5,DELIVERY,RTG06,OP6891
cf22c938-78ef-4e9d-b3ea-75ff63e21bce,CXDU5817079,2026-01-10T18:43:00.000000,CT01-Yard-A,B1,22,11,4,C2,81,35,4,DELIVERY,RTG68,OP7750
aa993295-52b1-487e-8e21-7c233997c0ef,CXDU5817079,2026-01-10T18:42:00.000000,CT02-Yard-B,A1,98,27,3,A2,27,21,5,RECEIVE,RTG27,OP9029
0987c518-1b5f-4083-ad54-51167ff9dc8c,TCNU6373727,2026-01-08T16:22:00.000000,CT01-Yard-A,C1,39,11,1,A1,72,13,4,RECEIVE,RTG64,OP8540
e3da5f3b-df8d-4773-9021-05037ce89163,TCNU3350402,2026-01-21T13:09:00.000000,CT03-Depot,B2,97,40,1,B1,79,24,4,INSPECTION,RTG64,OP2544
6cf79caa-fb26-44bd-a075-8de4ac6c7028,TCNU3350402,2026-01-22T12:24:00.000000,CT04-Terminal,,59,4,2,,79,35,4,INSPECTION,RTG65,OP4711
cad5dca2-6561-4861-bde9-bc57e60cac1f,TCNU7708540,2026-01-01T02:27:00.000000,CT04-Terminal,C1,35,2,1,A2,87,17,2,INSPECTION,RTG35,OP7805
87e0ce43-47c8-41f2-ac96-2186b0db170f,TCNU7708540,2026-01-01T02:27:00.000000,CT04-Terminal,A2,16,10,1,A1,45,37,1,SHIFTING,RTG95,OP2296
8f4ca786-6687-4869-9da4-de8bd31f5d5e,TCNU2443126,2026-01-22T08:58:00.000000,CT03-A-01-1,,67,33,4,,28,35,3,RECEIVE,RTG13,OP4228
d9d78bfd-76eb-469c-ab88-65b00d42a96c,TCNU2443126,2026-01-22T08:58:00.000000,CT03-Depot,B1,48,24,1,A1,7,16,5,RECEIVE,RTG05,OP3798
a263ba26-b3a2-4331-8220-0ceef98e85e3,PONU2954306,2026-01-22T07:50:00.000000,CT01-B-05-2,C1,74,1,3,A1,49,34,4,DELIVERY,RTG24,OP2960
d1bebd93-441d-4058-af92-69d5e689c402,PONU2954306,2026-01-20T15:59:00.000000,CT03-A-01-1,A2,95,19,5,C1,72,26,5,SHIFTING,RTG93,OP5406
7788d55e-3c4b-4496-8aa4-6059ac7f5c21,HLCU4051221,2026-01-22T17:53:00.000000,CT01-A-12-1,B2,89,36,4,C2,44,3,5,DELIVERY,RTG92,OP7349
64b1fe21-4345-42a5-a294-e70a7e9a8cbc,HLCU4051221,2026-01-24T08:40:00.000000,CT03-Depot,B2,77,24,3,C1,53,8,2,SHIFTING,RTG57,OP2548
d3b148f6-8c8c-4fba-a4f0-de7792c3b41f,HLCU7924627,2026-01-14T03:30:00.000000,CT01-A-12-1,C1,19,35,4,C2,47,18,2,RECEIVE,RTG71,OP9731
857672b6-bed0-40e0-b05c-ca61392dade8,PONU3948513,2026-01-24T00:41:00.000000,CT03-A-01-1,B1,75,33,3,A2,11,39,5,SHIFTING,RTG62,OP1066
b8b54d0a-8419-4fa8-b522-a8bddc9b5f94,PONU3948513,2026-01-24T00:41:00.000000,CT02-C-20-4,C2,36,9,3,C2,79,26,2,RECEIVE,RTG35,OP8971
e0662ad6-de21-4131-b8cf-e13f4151ddf3,CXDU2343763,2026-01-12T14:44:38.968847,CT02-Yard-B,B2,31,15,3,B1,94,26,1,INSPECTION,RTG09,OP4185
d3e60536-ff4e-4351-b69e-b7cff8b81a4b,CXDU2343763,2026-01-23T21:55:34.043404,CT03-Depot,A1,61,33,5,C2,19,18,3,RECEIVE,RTG79,OP5362
4ec7cb45-c3a2-4a5e-acf1-7d42fa359f53,CXDU2343763,2026-01-15T19:58:52.991598,CT03-A-01-1,B2,44,7,2,A2,37,29,4,DELIVERY,RTG79,OP4654
714dc929-aafd-48d1-bb9c-8157d78937d9,CXDU2343763,2026-01-25T08:06:00.000000,CT01-B-05-2,A1,44,39,3,A2,6,24,3,DELIVERY,RTG93,OP8763
51544d70-bad3-489b-ab16-089e98619e64,CXDU2343763,2026-01-09T22:20:04.957577,CT01-B-05-2,A2,36,9,1,A1,58,24,3,DELIVERY,RTG97,OP1961
7b684841-49c6-4d6f-ac22-33d5077f5e90,MSCU2249270,2026-01-11T12:05:00.000000,CT03-Depot,,14,28,1,,13,24,2,DELIVERY,RTG44,OP2591
e6b755fb-95a9-4dc2-bf07-81ecde3c4046,MSCU2249270,2026-01-18T00:00:00.000000,CT03-Depot,B1,88,15,5,A2,96,10,2,INSPECTION,RTG78,OP5408
03cd26be-b614-4650-a058-3783d7a61735,PONU9248205,2026-01-22T15:40:00.000000,CT01-B-05-2,A1,94,8,2,A1,78,1,3,RECEIVE,RTG94,OP5036
320c6c9a-2167-4d8d-bb8f-4bd3b5aa5518,PONU9248205,2026-01-21T02:25:00.000000,CT04-B-10-3,A1,43,29,4,A1,62,30,4,SHIFTING,RTG08,OP1232
a403498f-cf98-4ac7-be0c-eb3c01ab87e5,TCNU1575604,2026-01-21T20:21:00.000000,CT02-C-20-4,B1,89,26,1,A1,15,3,3,REHANDLE,RTG45,OP4065
a3aa455b-2db2-4653-b68f-e5e81f0d69ba,TCNU1575604,2026-01-13T14:22:57.638597,CT01-B-05-2,,56,15,4,,5,11,5,SHIFTING,RTG46,OP9356
ddfa978e-d80a-49c8-855c-7b5211d45fbe,TCNU1575604,2026-01-21T20:21:00.000000,CT03-A-01-1,C2,20,8,4,A1,62,4,3,INSPECTION,RTG64,OP9432
fe9fc492-537b-42e2-a3bb-53e549c233d7,TCNU1575604,2025-12-27T09:52:00.000000,CT03-A-01-1,B1,95,18,4,C2,57,22,2,SHIFTING,RTG43,OP6312
a0c45cfb-9aa2-40da-b201-96032daf732c,HLCU3029438,2026-01-19T07:07:00.000000,CT02-C-20-4,A2,99,21,5,B1,52,14,5,DELIVERY,RTG80,OP6307
f82fca6a-b1cb-43c9-a7c5-77d0ce74ba37,HLCU3029438,2026-01-22T20:28:00.000000,CT01-Yard-A,A1,38,12,5,A1,39,14,1,SHIFTING,RTG83,OP7639
447d4e60-ffee-43c9-aa58-1be942d13ad5,MSCU1745508,2026-01-12T15:05:00.000000,CT02-C-20-4,C2,84,35,4,A1,25,31,2,DELIVERY,RTG18,OP4522
e8783dda-2bc9-404f-8b25-252065ea50c1,MSCU1745508,2026-01-13T11:09:56.509058,CT02-C-20-4,C1,34,8,3,B1,27,18,5,SHIFTING,RTG12,OP3218
f76a2742-a3c4-4293-8854-ec950fb4c255,MSCU1745508,2026-01-14T13:18:00.000000,CT02-Yard-B,A2,59,12,4,C1,63,13,4,DELIVERY,RTG11,OP8069
781b08c5-e7c9-4351-8433-ff737c6d7668,TCNU7932199,2026-01-16T11:49:00.000000,CT02-Yard-B,A1,46,6,4,C2,11,21,4,SHIFTING,RTG76,OP5283
86ee5ef8-1714-44d4-a93f-1db85aeacfc7,CXDU1224181,2026-01-03T22:11:00.000000,CT03-A-01-1,C1,76,18,2,B1,95,37,4,RECEIVE,RTG88,OP1931
0f171f2f-aa0c-48a0-8acc-2153f273e388,CXDU1224181,2026-01-05T07:43:00.000000,CT01-A-12-1,B1,98,9,4,B1,77,2,2,DELIVERY,RTG92,OP6763
3b9741f7-6f67-41a8-9b58-b9f08fbc67c1,CXDU2035014,2026-01-14T07:24:00.000000,CT03-A-01-1,A1,6,37,4,B1,14,11,1,INSPECTION,RTG71,OP6543
477a47f8-3aa7-4354-a216-ba92667b8d11,CXDU2035014,2026-01-20T20:30:00.000000,CT04-B-10-3,,26,8,2,,35,12,4,RECEIVE,RTG04,OP9465
6135d9de-a5d0-42e3-ba29-e0d488204dc0,PONU9077764,2026-01-08T22:43:00.000000,CT01-Yard-A,C2,51,8,1,C2,25,29,2,DELIVERY,RTG31,OP5004
74d928a0-3f05-4457-92c9-c3359a10bf38,PONU9077764,2026-01-14T20:46:05.653527,CT04-B-10-3,,13,1,5,,32,12,5,REHANDLE,RTG21,OP8344
3983a29d-da0d-4f37-9ea9-e9876f005d1c,PONU9077764,2026-01-15T04:40:13.522555,CT04-Terminal,B2,15,16,5,A2,33,33,4,DELIVERY,RTG01,OP9196
0be0d4b0-bfe8-407e-ba76-e9648df6239d,PONU9077764,2026-01-16T06:35:00.000000,CT01-Yard-A,A1,13,26,1,C1,76,33,3,SHIFTING,RTG77,OP7698
df7a2754-5f15-430a-b4fc-fd48a6dd932a,HLCU9494490,2026-01-07T10:41:00.000000,CT02-C-20-4,C1,77,27,4,B1,58,31,1,RECEIVE,RTG51,OP9193
0b4235db-ec93-4a45-b4d6-bb8ecea2dab4,HLCU9494490,2026-01-07T10:41:00.000000,CT01-A-12-1,,61,38,3,,35,24,2,INSPECTION,RTG31,OP1647
47a778b0-903b-4b25-b1ef-b5802d466cea,TCNU5450599,2026-01-21T01:14:00.000000,CT03-A-01-1,B1,79,5,2,B2,67,19,1,DELIVERY,RTG71,OP6475
13fb8c04-198d-4ff2-ac5f-3b7c2481fd16,TCNU5450599,2026-01-21T01:14:00.000000,CT04-Terminal,B2,80,12,1,C2,94,25,2,INSPECTION,RTG18,OP1089
cce2c5e5-3389-4781-892e-d60fc9cf7c99,MSCU1424127,2025-12-18T16:14:00.000000,CT04-B-10-3,A1,98,6,2,A1,5,3,3,RECEIVE,RTG37,OP2053
835f1aba-7617-41fc-9cfe-125ad3b743cc,MSCU1424127,2025-12-17T08:48:00.000000,CT03-A-01-1,A1,66,25,5,B2,13,2,1,DELIVERY,RTG65,OP3921
1f09bb15-79be-4435-a01e-3887c5ba9200,PONU9846432,2026-01-02T10:01:00.000000,CT04-B-10-3,C2,47,8,3,B1,10,32,3,REHANDLE,RTG49,OP4983
f95ca53f-c119-45fa-9ae8-aa102a0ad014,PONU9846432,2026-01-21T22:01:00.000000,CT03-A-01-1,B2,73,14,4,B2,40,28,3,INSPECTION,RTG67,OP6493
e3ea81ad-75ac-4fb2-a350-3a8ae3322900,MSCU6226613,2026-01-02T13:36:00.000000,CT02-Yard-B,B2,43,2,4,C2,30,8,2,DELIVERY,RTG87,OP7585
8bb8139d-54ea-479a-8139-3e35bed39184,MSCU6226613,2025-12-29T12:34:00.000000,CT02-Yard-B,A2,86,12,3,A1,63,22,1,DELIVERY,RTG49,OP7160
337a3559-e515-4712-9503-4ffed0518adf,HLCU5364018,2026-01-22T08:10:00.000000,CT01-B-05-2,A2,71,40,4,A1,23,36,4,SHIFTING,RTG79,OP9838
37c2d337-61c9-402c-b628-71584b72c5fc,HLCU5364018,2026-01-22T08:10:00.000000,CT01-A-12-1,B2,83,26,2,C1,51,15,4,SHIFTING,RTG66,OP9483
b5d1cfce-d8c5-45bd-a543-fdeae8f5bf9a,TCNU9582616,2025-12-31T08:20:00.000000,CT03-A-01-1,C2,2,28,4,A1,35,1,2,REHANDLE,RTG54,OP1664
dafce421-8f1e-437c-97b9-c8f4ec7594fe,TCNU9582616,2026-01-09T02:07:00.000000,CT02-C-20-4,B1,3,23,2,C1,56,29,3,INSPECTION,RTG16,OP5248
91cea160-0402-4523-9d66-0c7198522bb1,PONU3670643,2026-01-22T12:21:20.766563,CT02-C-20-4,A2,98,30,1,A1,61,12,5,DELIVERY,RTG03,OP1401
eff25ede-4000-4bd6-9b97-aa9cbfbce1c6,PONU3670643,2026-01-23T06:57:00.000000,CT02-Yard-B,B2,65,18,4,B2,14,37,3,RECEIVE,RTG50,OP8539
9bbae2bf-a8bc-41e5-9aaf-47060e0749fd,PONU3670643,2026-01-23T06:57:00.000000,CT02-Yard-B,,24,27,1,,22,25,2,INSPECTION,RTG17,OP9872
86774e9f-b6ff-458f-aec7-aaa9d5cb9b16,CXDU1845088,2026-01-23T01:48:00.000000,CT01-B-05-2,A1,73,32,1,B1,33,36,1,RECEIVE,RTG26,OP2678
7acc5732-bfeb-45c5-98a4-b13b4dd7aa3c,CXDU1845088,2026-01-22T07:21:37.153958,CT02-Yard-B,B1,27,18,5,B2,55,35,3,SHIFTING,RTG83,OP8524
eab60d8f-ea67-411c-93f3-9d98612c05b4,CXDU1845088,2026-01-22T14:22:57.348227,CT01-Yard-A,A2,64,19,5,B1,61,30,5,INSPECTION,RTG20,OP8381
11445e9d-9768-4451-b7b6-dc210cbe14e2,CXDU1845088,2026-01-23T01:48:00.000000,CT04-B-10-3,C1,40,40,5,A2,42,11,1,INSPECTION,RTG82,OP2161
6fc6faf2-51a0-46c8-a983-18a0c74bf305,MSCU8948430,2026-01-09T08:09:00.000000,CT03-Depot,A2,83,9,5,B1,54,10,1,RECEIVE,RTG16,OP1607
20c6df1c-0dce-4955-ab93-e1da51d8ec36,MSCU8948430,2026-01-09T08:09:00.000000,CT03-A-01-1,B2,7,38,3,C1,65,20,4,RECEIVE,RTG26,OP3191
23d67194-0a4a-43e9-bc5c-ccf642c7a3e5,MSCU8948430,2026-01-01T02:53:12.849776,CT02-C-20-4,A2,37,17,5,A1,89,4,1,INSPECTION,RTG69,OP3854
dd580a51-97cd-4af2-933b-34ff421b421c,CXDU3713303,2026-01-14T20:54:00.000000,CT01-Yard-A,C2,67,35,1,A2,67,35,2,REHANDLE,RTG39,OP2769
bfb6f39c-48d8-44ca-8482-1eba3a5c424b,CXDU3713303,2026-01-14T20:54:23.635698,CT01-B-05-2,C1,59,40,2,A1,96,32,2,RECEIVE,RTG35,OP5603
