event_time,container_no_raw,size_raw,location_raw,note_raw,stage,source_file,source_row
2026-01-09T13:50:00.000000,HLCU2306623,45,CT04-B-10-3,,COMPLETED,mnr_system_dump.xlsx,11539
2026-01-18T08:05:45.026193,MSCU4499174,45,CT03-A-01-1,,ESTIMATE,mnr_system_dump.xlsx,21628
2026-01-18T19:41:00.000000,MSCU4499174,45,CT01-Yard-A,Door hinge loose,APPROVAL,mnr_system_dump.xlsx,11540
2026-01-17T19:43:00.000000,MSCU4499174,20,CT02-Yard-B,Door hinge loose,COMPLETED,mnr_system_dump.xlsx,13022
2026-01-12T03:13:00.000000,CXDU3637316,40,CT01-B-05-2,,ESTIMATE,mnr_system_dump.xlsx,11541
2026-01-04T22:20:00.000000,MSCU6454463,20,CT01-Yard-A,Door hinge loose,APPROVAL,mnr_system_dump.xlsx,11544
2026-01-10T21:30:00.000000,CXDU6262859,45,CT03-Depot,Door hinge loose,ESTIMATE,mnr_system_dump.xlsx,11545
2026-01-06T14:21:00.000000,CXDU6262859,40,CT02-Yard-B,Floor broken,COMPLETED,mnr_system_dump.xlsx,15889
2026-01-03T07:12:00.000000,MSCU9209699,45,CT02-Yard-B,Door hinge loose,ESTIMATE,mnr_system_dump.xlsx,16572
2025-12-29T22:33:08.564914,MSCU9209699,45,CT03-Depot,Door hinge loose,APPROVAL,mnr_system_dump.xlsx,11548
2025-12-31T18:47:28.525876,MSCU9209699,40,CT01-A-12-1,Door hinge loose,COMPLETED,mnr_system_dump.xlsx,19087
2026-01-20T17:16:00.000000,TCNU2500642,20,CT01-B-05-2,Dent on panel,ESTIMATE,mnr_system_dump.xlsx,11549
2026-01-20T01:59:00.000000,TCNU2500642,40,CT02-C-20-4,Floor broken,COMPLETED,mnr_system_dump.xlsx,13408
2025-12-18T16:41:00.000000,HLCU2862546,20,CT01-Yard-A,,ESTIMATE,mnr_system_dump.xlsx,14508
2026-01-19T16:32:00.000000,HLCU2862546,45,CT03-Depot,Floor broken,COMPLETED,mnr_system_dump.xlsx,11550
2026-01-06T18:35:00.000000,MSCU1000460,45,CT04-B-10-3,Door hinge loose,ESTIMATE,mnr_system_dump.xlsx,16775
2026-01-11T14:40:00.000000,MSCU1000460,20,CT01-Yard-A,,COMPLETED,mnr_system_dump.xlsx,11553
2026-01-02T06:48:00.000000,CXDU9446204,20,CT04-B-10-3,Floor broken,ESTIMATE,mnr_system_dump.xlsx,11554
2026-01-03T12:00:00.000000,CXDU9446204,40,CT01-B-05-2,Door hinge loose,COMPLETED,mnr_system_dump.xlsx,12528
2026-01-09T04:49:00.000000,MSCU9321940,40,CT04-B-10-3,Dent on panel,ESTIMATE,mnr_system_dump.xlsx,13191
2026-01-07T22:57:16.068284,MSCU9321940,40,CT04-B-10-3,,APPROVAL,mnr_system_dump.xlsx,19930
2026-01-07T21:57:00.000000,MSCU9321940,20,CT02-C-20-4,,COMPLETED,mnr_system_dump.xlsx,11556
2026-01-02T22:27:00.000000,TCNU2815733,40,CT04-Terminal,,ESTIMATE,mnr_system_dump.xlsx,11557
2026-01-14T07:39:00.000000,TCNU6003936,45,CT04-B-10-3,Dent on panel,ESTIMATE,mnr_system_dump.xlsx,11558
2026-01-14T07:39:00.000000,TCNU6003936,45,CT01-B-05-2,Dent on panel,COMPLETED,mnr_system_dump.xlsx,18081
2026-01-06T13:08:00.000000,CXDU2882137,20,CT04-Terminal,Floor broken,AUTHORIZATION,mnr_system_dump.xlsx,11559
2026-01-09T19:30:00.000000,PONU3049996,40,CT01-Yard-A,,ESTIMATE,mnr_system_dump.xlsx,20236
2026-01-01T10:12:00.000000,PONU3049996,40,CT04-Terminal,Door hinge loose,APPROVAL,mnr_system_dump.xlsx,11562
2026-01-06T05:32:13.648068,PONU3049996,40,CT01-B-05-2,Floor broken,COMPLETED,mnr_system_dump.xlsx,21060
2026-01-16T06:39:00.000000,TCNU5886485,40,CT02-Yard-B,Dent on panel,ESTIMATE,mnr_system_dump.xlsx,12838
2026-01-15T07:39:00.000000,TCNU5886485,40,CT01-B-05-2,Floor broken,COMPLETED,mnr_system_dump.xlsx,11564
2025-12-18T03:48:00.000000,HLCU7157105,45,CT01-B-05-2,,APPROVAL,mnr_system_dump.xlsx,11569
2026-01-10T15:23:00.000000,PONU8684629,45,CT01-Yard-A,Dent on panel,ESTIMATE,mnr_system_dump.xlsx,13223
2025-12-19T15:46:00.000000,PONU8684629,40,CT03-A-01-1,Dent on panel,COMPLETED,mnr_system_dump.xlsx,11572
2025-12-22T18:58:00.000000,PONU6712299,40,CT04-Terminal,Floor broken,ESTIMATE,mnr_system_dump.xlsx,11576
2025-12-17T10:29:00.000000,PONU6712299,20,CT01-B-05-2,,COMPLETED,mnr_system_dump.xlsx,16962
2025-12-28T16:31:00.000000,TCNU2198532,45,CT01-B-05-2,Floor broken,ESTIMATE,mnr_system_dump.xlsx,11586
2025-12-28T07:07:22.339587,TCNU2198532,40,CT01-B-05-2,Dent on panel,APPROVAL,mnr_system_dump.xlsx,16770
2025-12-20T18:10:34.028806,TCNU2198532,45,CT02-C-20-4,Dent on panel,COMPLETED,mnr_system_dump.xlsx,15218
2025-12-14T06:13:00.000000,TCNU6766914,45,CT01-B-05-2,Floor broken,ESTIMATE,mnr_system_dump.xlsx,11587
2025-12-15T04:22:00.000000,TCNU6766914,20,CT04-Terminal,,COMPLETED,mnr_system_dump.xlsx,20043
2026-01-05T14:09:00.000000,CXDU9840108,45,CT03-Depot,Dent on panel,ESTIMATE,mnr_system_dump.xlsx,11588
2026-01-10T06:57:00.000000,CXDU9840108,45,CT03-A-01-1,,COMPLETED,mnr_system_dump.xlsx,11596
2026-01-25T16:26:00.000000,CXDU3794023,45,CT03-Depot,Door hinge loose,ESTIMATE,mnr_system_dump.xlsx,11594
2026-01-24T20:04:00.778847,CXDU3794023,40,CT02-Yard-B,Dent on panel,APPROVAL,mnr_system_dump.xlsx,20418
2026-01-23T22:49:00.000000,CXDU3794023,20,CT03-Depot,,COMPLETED,mnr_system_dump.xlsx,18530
2026-01-11T05:00:00.000000,MSCU8263616,45,CT01-A-12-1,,REPAIRED,mnr_system_dump.xlsx,11600
2026-01-20T11:40:00.000000,TCNU2201630,45,CT04-Terminal,Door hinge loose,ESTIMATE,mnr_system_dump.xlsx,11604
2026-01-24T17:25:00.000000,TCNU2201630,45,CT04-Terminal,,COMPLETED,mnr_system_dump.xlsx,14272
2026-01-02T11:14:00.000000,TCNU9204930,20,CT03-A-01-1,,ESTIMATE,mnr_system_dump.xlsx,17070
2026-01-01T15:07:38.764044,TCNU9204930,20,CT02-C-20-4,Dent on panel,APPROVAL,mnr_system_dump.xlsx,11606
2026-01-02T11:14:00.000000,TCNU9204930,40,CT03-Depot,,COMPLETED,mnr_system_dump.xlsx,13700
2026-01-15T09:49:00.000000,MSCU6487269,20,CT01-Yard-A,Dent on panel,ESTIMATE,mnr_system_dump.xlsx,14156
2026-01-14T15:17:00.000000,MSCU6487269,20,CT01-B-05-2,,COMPLETED,mnr_system_dump.xlsx,11609
2026-01-16T18:01:00.000000,CXDU8495713,40,CT02-C-20-4,,COMPLETED,mnr_system_dump.xlsx,11610
2025-12-20T13:21:00.000000,CXDU8462328,40,CT03-A-01-1,Door hinge loose,AUTHORIZATION,mnr_system_dump.xlsx,11611
2026-01-11T09:25:00.000000,TCNU3741161,40,CT04-Terminal,Floor broken,REPAIRED,mnr_system_dump.xlsx,11615
2026-01-04T19:20:00.000000,TCNU7473576,45,CT01-Yard-A,,ESTIMATE,mnr_system_dump.xlsx,11618
2025-12-30T14:53:00.000000,TCNU7473576,40,CT03-A-01-1,,APPROVAL,mnr_system_dump.xlsx,13608
2026-01-04T19:20:00.000000,TCNU7473576,40,CT04-Terminal,Door hinge loose,COMPLETED,mnr_system_dump.xlsx,15508
2026-01-18T07:55:00.000000,PONU7811144,45,CT02-C-20-4,Floor broken,ESTIMATE,mnr_system_dump.xlsx,17018
2026-01-18T07:55:00.000000,PONU7811144,40,CT01-A-12-1,Dent on panel,COMPLETED,mnr_system_dump.xlsx,11624
2026-01-07T11:07:00.000000,HLCU3557178,20,CT01-Yard-A,,ESTIMATE,mnr_system_dump.xlsx,11629
2026-01-14T09:03:00.000000,HLCU8367108,20,CT03-A-01-1,Floor broken,APPROVAL,mnr_system_dump.xlsx,11630
2026-01-03T09:14:00.000000,HLCU3033913,20,CT02-Yard-B,Door hinge loose,ESTIMATE,mnr_system_dump.xlsx,11632
2026-01-03T22:39:00.000000,HLCU3033913,40,CT03-Depot,,APPROVAL,mnr_system_dump.xlsx,13280
2026-01-03T18:51:04.917709,HLCU3033913,20,CT03-A-01-1,,COMPLETED,mnr_system_dump.xlsx,21657
2026-01-12T17:13:00.000000,TCNU8464996,40,CT02-Yard-B,,REPAIRED,mnr_system_dump.xlsx,11638
2026-01-07T09:28:00.000000,CXDU1073909,45,CT04-Terminal,Door hinge loose,ESTIMATE,mnr_system_dump.xlsx,16444
2026-01-08T02:00:00.000000,CXDU1073909,20,CT02-Yard-B,,COMPLETED,mnr_system_dump.xlsx,11642
2026-01-03T16:32:00.000000,CXDU7990539,40,CT02-Yard-B,Floor broken,ESTIMATE,mnr_system_dump.xlsx,11645
2026-01-21T11:57:00.000000,HLCU3196913,45,CT01-B-05-2,Floor broken,ESTIMATE,mnr_system_dump.xlsx,11646
2026-01-13T17:14:00.000000,HLCU3196913,20,CT02-C-20-4,,COMPLETED,mnr_system_dump.xlsx,12015
2026-01-10T06:36:00.000000,PONU8140174,45,CT03-Depot,,ESTIMATE,mnr_system_dump.xlsx,11651
2026-01-21T11:36:00.000000,MSCU4647166,40,CT01-A-12-1,Dent on panel,ESTIMATE,mnr_system_dump.xlsx,21656
2026-01-21T11:36:00.000000,MSCU4647166,40,CT01-A-12-1,,COMPLETED,mnr_system_dump.xlsx,11652
2026-01-09T04:43:00.000000,PONU1179186,20,CT03-Depot,,ESTIMATE,mnr_system_dump.xlsx,12539
2026-01-07T11:26:00.000000,PONU1179186,40,CT03-A-01-1,,COMPLETED,mnr_system_dump.xlsx,11653
2026-01-06T11:22:00.000000,TCNU5642517,40,CT01-Yard-A,Door hinge loose,ESTIMATE,mnr_system_dump.xlsx,20904
2026-01-06T11:22:00.000000,TCNU5642517,20,CT01-Yard-A,Dent on panel,COMPLETED,mnr_system_dump.xlsx,11657
2026-01-24T12:12:00.000000,TCNU5554374,20,CT04-Terminal,,ESTIMATE,mnr_system_dump.xlsx,11659
2026-01-24T12:12:00.000000,TCNU5554374,40,CT04-B-10-3,Dent on panel,COMPLETED,mnr_system_dump.xlsx,20287
2025-12-21T21:40:00.000000,HLCU5337349,40,CT04-B-10-3,Dent on panel,ESTIMATE,mnr_system_dump.xlsx,20947
2026-01-17T09:30:00.000000,HLCU5337349,40,CT03-Depot,Floor broken,AUTHORIZATION,mnr_system_dump.xlsx,12644
2026-01-17T09:30:00.000000,HLCU5337349,40,CT02-Yard-B,Dent on panel,APPROVAL,mnr_system_dump.xlsx,11663
2025-12-27T10:32:02.437543,HLCU5337349,20,CT04-Terminal,,REPAIRED,mnr_system_dump.xlsx,20338
2026-01-14T13:30:27.177212,HLCU5337349,45,CT04-Terminal,Door hinge loose,COMPLETED,mnr_system_dump.xlsx,19238
2025-12-21T02:43:00.000000,MSCU6570031,45,CT04-Terminal,,REPAIRED,mnr_system_dump.xlsx,11664
2025-12-28T06:30:00.000000,HLCU5983567,20,CT02-Yard-B,Dent on panel,ESTIMATE,mnr_system_dump.xlsx,12918
2026-01-01T05:46:00.000000,HLCU5983567,40,CT01-Yard-A,,COMPLETED,mnr_system_dump.xlsx,11668
2026-01-05T20:35:00.000000,TCNU1144929,45,CT01-B-05-2,,ESTIMATE,mnr_system_dump.xlsx,11670
2026-01-14T21:03:00.000000,TCNU1144929,20,CT03-Depot,,COMPLETED,mnr_system_dump.xlsx,15280
2026-01-04T00:36:00.000000,HLCU4590083,20,CT01-A-12-1,Door hinge loose,ESTIMATE,mnr_system_dump.xlsx,17563
2025-12-26T17:27:00.000000,HLCU4590083,40,CT01-Yard-A,Floor broken,APPROVAL,mnr_system_dump.xlsx,11671
2026-01-01T02:46:33.841463,HLCU4590083,20,CT04-Terminal,,COMPLETED,mnr_system_dump.xlsx,18822
2026-01-07T11:17:00.000000,CXDU7849729,20,CT03-A-01-1,Door hinge loose,ESTIMATE,mnr_system_dump.xlsx,11678
2025-12-26T21:38:00.000000,CXDU4771356,20,CT04-B-10-3,Door hinge loose,ESTIMATE,mnr_system_dump.xlsx,12138
2026-01-08T01:36:00.000000,CXDU4771356,20,CT04-B-10-3,Dent on panel,COMPLETED,mnr_system_dump.xlsx,11680
2026-01-23T21:13:00.000000,HLCU6739307,40,CT04-B-10-3,Dent on panel,ESTIMATE,mnr_system_dump.xlsx,11683
2026-01-23T21:13:00.000000,HLCU6739307,45,CT02-Yard-B,Dent on panel,COMPLETED,mnr_system_dump.xlsx,12403
2026-01-01T14:40:00.000000,MSCU5362976,45,CT04-B-10-3,,ESTIMATE,mnr_system_dump.xlsx,14896
2026-01-10T20:13:00.000000,MSCU5362976,20,CT01-B-05-2,Floor broken,COMPLETED,mnr_system_dump.xlsx,11684
2026-01-06T17:21:00.000000,TCNU1510552,20,CT02-C-20-4,Dent on panel,ESTIMATE,mnr_system_dump.xlsx,11686
2026-01-07T21:02:00.000000,TCNU1510552,40,CT03-Depot,Dent on panel,COMPLETED,mnr_system_dump.xlsx,15064
2026-01-16T10:34:00.000000,MSCU1946179,45,CT04-B-10-3,Dent on panel,ESTIMATE,mnr_system_dump.xlsx,17157
2026-01-16T10:34:00.000000,MSCU1946179,45,CT01-B-05-2,Floor broken,COMPLETED,mnr_system_dump.xlsx,11701
2026-01-07T10:48:00.000000,HLCU1958044,45,CT01-Yard-A,Door hinge loose,AUTHORIZATION,mnr_system_dump.xlsx,11702
2026-01-04T11:44:00.000000,PONU8606538,45,CT01-B-05-2,Door hinge loose,ESTIMATE,mnr_system_dump.xlsx,11711
2026-01-04T11:44:00.000000,PONU8606538,45,CT02-C-20-4,,COMPLETED,mnr_system_dump.xlsx,19773
2026-01-14T15:08:00.000000,PONU4477112,45,CT01-B-05-2,Door hinge loose,ESTIMATE,mnr_system_dump.xlsx,16005
2026-01-20T12:25:00.000000,PONU4477112,40,CT01-Yard-A,Dent on panel,COMPLETED,mnr_system_dump.xlsx,11713
2026-01-10T18:43:00.000000,CXDU5817079,20,CT02-Yard-B,,ESTIMATE,mnr_system_dump.xlsx,11717
2026-01-10T18:42:00.000000,CXDU5817079,45,CT04-Terminal,,COMPLETED,mnr_system_dump.xlsx,18144
2026-01-04T22:32:00.000000,CXDU5278646,40,CT03-A-01-1,,AUTHORIZATION,mnr_system_dump.xlsx,11725
2026-01-14T18:25:00.000000,MSCU2477789,45,CT03-A-01-1,,APPROVAL,mnr_system_dump.xlsx,11728
2026-01-02T13:08:00.000000,PONU3556232,45,CT01-A-12-1,,ESTIMATE,mnr_system_dump.xlsx,20342
2026-01-03T06:26:00.000000,PONU3556232,45,CT04-Terminal,Door hinge loose,COMPLETED,mnr_system_dump.xlsx,11731
2026-01-14T15:22:00.000000,PONU2912194,20,CT01-A-12-1,Dent on panel,ESTIMATE,mnr_system_dump.xlsx,11738
2026-01-16T05:11:00.000000,CXDU3954078,40,CT03-Depot,Door hinge loose,REPAIRED,mnr_system_dump.xlsx,11740
2026-01-01T21:47:52.137801,PONU4099999,20,CT04-B-10-3,,ESTIMATE,mnr_system_dump.xlsx,13610
2026-01-01T17:41:39.792397,PONU4099999,45,CT04-Terminal,,APPROVAL,mnr_system_dump.xlsx,11741
2026-01-02T00:12:00.000000,PONU4099999,45,CT02-C-20-4,Dent on panel,COMPLETED,mnr_system_dump.xlsx,19421
2026-01-08T23:46:00.000000,TCNU3110025,40,CT02-C-20-4,,ESTIMATE,mnr_system_dump.xlsx,12573
2025-12-31T16:37:00.000000,TCNU3110025,40,CT01-A-12-1,,COMPLETED,mnr_system_dump.xlsx,11743
2026-01-23T11:08:00.000000,MSCU8113473,40,CT01-Yard-A,Door hinge loose,ESTIMATE,mnr_system_dump.xlsx,11746
2026-01-25T08:33:00.000000,MSCU8113473,45,CT02-Yard-B,Door hinge loose,COMPLETED,mnr_system_dump.xlsx,21528
2025-12-12T07:38:00.000000,TCNU8301035,20,CT01-Yard-A,Door hinge loose,COMPLETED,mnr_system_dump.xlsx,11747
2026-01-04T01:00:00.000000,TCNU4987224,20,CT01-A-12-1,,APPROVAL,mnr_system_dump.xlsx,11750
2026-01-18T18:55:00.000000,PONU2642742,40,CT02-C-20-4,Dent on panel,ESTIMATE,mnr_system_dump.xlsx,11751
2026-01-24T06:29:00.000000,PONU2642742,20,CT03-Depot,Dent on panel,COMPLETED,mnr_system_dump.xlsx,20002
2026-01-11T05:21:00.000000,PONU9283342,20,CT02-C-20-4,Floor broken,ESTIMATE,mnr_system_dump.xlsx,19362
2026-01-03T18:48:00.000000,PONU9283342,20,CT03-Depot,,COMPLETED,mnr_system_dump.xlsx,11752
2025-12-23T22:47:00.000000,TCNU5414680,40,CT01-B-05-2,,ESTIMATE,mnr_system_dump.xlsx,21511
2026-01-22T10:38:00.000000,TCNU5414680,20,CT01-B-05-2,Dent on panel,COMPLETED,mnr_system_dump.xlsx,11753
2026-01-22T09:40:00.000000,MSCU6806108,45,CT02-Yard-B,,ESTIMATE,mnr_system_dump.xlsx,20210
2026-01-22T09:40:00.000000,MSCU6806108,40,CT03-A-01-1,Door hinge loose,COMPLETED,mnr_system_dump.xlsx,11755
2026-01-21T12:04:00.000000,MSCU3600510,20,CT03-Depot,Door hinge loose,ESTIMATE,mnr_system_dump.xlsx,16248
2026-01-16T09:01:00.000000,MSCU3600510,20,CT01-B-05-2,,APPROVAL,mnr_system_dump.xlsx,17007
2026-01-21T12:04:00.000000,MSCU3600510,40,CT03-Depot,Floor broken,COMPLETED,mnr_system_dump.xlsx,11761
2026-01-01T16:51:48.102153,MSCU8415846,20,CT03-Depot,Floor broken,ESTIMATE,mnr_system_dump.xlsx,16605
2026-01-02T07:39:00.000000,MSCU8415846,40,CT02-Yard-B,Dent on panel,APPROVAL,mnr_system_dump.xlsx,11764
2026-01-02T07:39:00.000000,MSCU8415846,45,CT02-C-20-4,,COMPLETED,mnr_system_dump.xlsx,12227
2026-01-17T13:27:00.000000,PONU2052568,40,CT01-B-05-2,Dent on panel,ESTIMATE,mnr_system_dump.xlsx,21769
2026-01-24T21:31:00.000000,PONU2052568,45,CT02-Yard-B,Floor broken,COMPLETED,mnr_system_dump.xlsx,11767
2026-01-16T14:59:00.000000,HLCU7757153,45,CT04-Terminal,Dent on panel,REPAIRED,mnr_system_dump.xlsx,11771
2026-01-08T21:15:00.000000,CXDU6813820,40,CT01-B-05-2,Dent on panel,ESTIMATE,mnr_system_dump.xlsx,16115
2026-01-09T06:05:08.130932,CXDU6813820,45,CT01-B-05-2,Dent on panel,APPROVAL,mnr_system_dump.xlsx,11772
2026-01-09T16:22:00.000000,CXDU6813820,45,CT01-B-05-2,,COMPLETED,mnr_system_dump.xlsx,21826
2025-12-30T11:43:00.000000,CXDU1777651,45,CT01-Yard-A,,APPROVAL,mnr_system_dump.xlsx,11775
2026-01-16T14:25:48.533570,PONU1654177,20,CT03-Depot,,ESTIMATE,mnr_system_dump.xlsx,18747
2026-01-16T01:22:59.512442,PONU1654177,20,CT03-Depot,,AUTHORIZATION,mnr_system_dump.xlsx,11777
2026-01-17T06:14:00.000000,PONU1654177,20,CT04-Terminal,Floor broken,REPAIRED,mnr_system_dump.xlsx,20441
2026-01-15T16:37:00.000000,PONU1654177,40,CT04-Terminal,Door hinge loose,COMPLETED,mnr_system_dump.xlsx,17747
2026-01-19T13:59:00.000000,TCNU3574128,20,CT04-B-10-3,Dent on panel,ESTIMATE,mnr_system_dump.xlsx,11778
2026-01-10T09:35:00.000000,TCNU3574128,40,CT01-B-05-2,,COMPLETED,mnr_system_dump.xlsx,14118
2026-01-11T07:29:16.343100,HLCU6691248,45,CT02-Yard-B,,ESTIMATE,mnr_system_dump.xlsx,15310
2026-01-16T12:25:00.000000,HLCU6691248,20,CT03-A-01-1,,APPROVAL,mnr_system_dump.xlsx,16906
2026-01-16T12:25:00.000000,HLCU6691248,45,CT02-C-20-4,,COMPLETED,mnr_system_dump.xlsx,11787
2026-01-12T22:33:00.000000,PONU4839455,40,CT02-C-20-4,,ESTIMATE,mnr_system_dump.xlsx,11789
2026-01-13T11:41:00.000000,PONU4839455,20,CT01-B-05-2,,COMPLETED,mnr_system_dump.xlsx,18365
2026-01-19T12:25:00.000000,CXDU8784472,45,CT04-Terminal,Door hinge loose,APPROVAL,mnr_system_dump.xlsx,11793
2026-01-24T13:45:00.000000,HLCU6892614,40,CT01-A-12-1,Dent on panel,ESTIMATE,mnr_system_dump.xlsx,11795
2026-01-16T02:56:00.000000,HLCU6892614,45,CT02-Yard-B,,COMPLETED,mnr_system_dump.xlsx,17416
2026-01-23T19:19:00.000000,HLCU8783470,40,CT01-B-05-2,Dent on panel,ESTIMATE,mnr_system_dump.xlsx,11798
2026-01-25T14:49:00.000000,HLCU8783470,20,CT02-Yard-B,Floor broken,COMPLETED,mnr_system_dump.xlsx,16194
2025-12-24T10:32:00.000000,PONU1176037,45,CT03-A-01-1,,REPAIRED,mnr_system_dump.xlsx,11800
2026-01-13T14:23:00.000000,PONU2954891,20,CT01-A-12-1,,APPROVAL,mnr_system_dump.xlsx,11806
2026-01-16T02:13:00.000000,HLCU4647855,45,CT03-Depot,,ESTIMATE,mnr_system_dump.xlsx,11808
2026-01-07T16:19:00.000000,HLCU4647855,20,CT01-B-05-2,,COMPLETED,mnr_system_dump.xlsx,20806
2026-01-20T18:47:43.828202,PONU4624360,40,CT03-A-01-1,Door hinge loose,ESTIMATE,mnr_system_dump.xlsx,18920
2026-01-16T11:06:00.000000,PONU4624360,45,CT03-Depot,,APPROVAL,mnr_system_dump.xlsx,19464
2026-01-23T17:19:00.000000,PONU4624360,40,CT02-Yard-B,,COMPLETED,mnr_system_dump.xlsx,11812
2026-01-15T16:13:00.000000,TCNU7937092,20,CT01-A-12-1,,COMPLETED,mnr_system_dump.xlsx,11815
2025-12-21T22:12:00.000000,HLCU5962691,40,CT01-Yard-A,Floor broken,ESTIMATE,mnr_system_dump.xlsx,15815
2025-12-15T16:09:00.000000,HLCU5962691,40,CT04-Terminal,,COMPLETED,mnr_system_dump.xlsx,11819
2026-01-02T19:14:39.008264,PONU5443508,20,CT02-Yard-B,Dent on panel,ESTIMATE,mnr_system_dump.xlsx,21250
2026-01-02T19:14:00.000000,PONU5443508,45,CT01-Yard-A,Floor broken,APPROVAL,mnr_system_dump.xlsx,12593
2026-01-02T19:15:00.000000,PONU5443508,20,CT02-Yard-B,Floor broken,COMPLETED,mnr_system_dump.xlsx,11820
2026-01-13T10:43:08.497011,TCNU3759012,20,CT03-Depot,,ESTIMATE,mnr_system_dump.xlsx,16383
2026-01-20T05:57:00.000000,TCNU3759012,45,CT01-Yard-A,,APPROVAL,mnr_system_dump.xlsx,11821
2026-01-19T20:08:46.494688,TCNU3759012,40,CT03-Depot,,COMPLETED,mnr_system_dump.xlsx,18677
2025-12-26T03:44:00.000000,TCNU4526013,20,CT01-A-12-1,,ESTIMATE,mnr_system_dump.xlsx,11823
2026-01-05T02:10:00.000000,TCNU4526013,20,CT01-B-05-2,Door hinge loose,COMPLETED,mnr_system_dump.xlsx,20951
2025-12-17T12:22:00.000000,HLCU2843427,20,CT04-B-10-3,Dent on panel,REPAIRED,mnr_system_dump.xlsx,11842
2026-01-07T13:33:00.000000,TCNU4542201,40,CT02-C-20-4,Floor broken,COMPLETED,mnr_system_dump.xlsx,11848
2026-01-12T04:15:00.000000,MSCU2863387,20,CT03-A-01-1,Floor broken,ESTIMATE,mnr_system_dump.xlsx,11854
2026-01-12T04:15:00.000000,MSCU2863387,45,CT01-A-12-1,Door hinge loose,COMPLETED,mnr_system_dump.xlsx,18462
2026-01-14T19:28:00.000000,CXDU1206902,40,CT02-C-20-4,Floor broken,ESTIMATE,mnr_system_dump.xlsx,11857
2026-01-19T15:31:00.000000,CXDU1206902,45,CT02-Yard-B,Dent on panel,COMPLETED,mnr_system_dump.xlsx,18532
2026-01-19T08:01:00.000000,TCNU7553485,45,CT04-Terminal,Door hinge loose,ESTIMATE,mnr_system_dump.xlsx,11858
2025-12-22T07:50:00.000000,PONU4545237,40,CT01-A-12-1,Floor broken,REPAIRED,mnr_system_dump.xlsx,11862
2026-01-08T16:20:00.000000,HLCU6871324,45,CT02-C-20-4,Floor broken,ESTIMATE,mnr_system_dump.xlsx,11864
2026-01-12T14:42:00.000000,HLCU6871324,20,CT03-Depot,,COMPLETED,mnr_system_dump.xlsx,18678
2025-12-24T18:48:00.000000,TCNU6575149,20,CT01-B-05-2,,ESTIMATE,mnr_system_dump.xlsx,17530
2025-12-23T09:54:00.000000,TCNU6575149,45,CT04-B-10-3,,COMPLETED,mnr_system_dump.xlsx,11871
2026-01-01T17:17:00.000000,CXDU5300828,40,CT04-B-10-3,Floor broken,ESTIMATE,mnr_system_dump.xlsx,14415
2026-01-10T20:19:00.000000,CXDU5300828,20,CT04-B-10-3,,COMPLETED,mnr_system_dump.xlsx,11873
2026-01-11T17:52:00.000000,TCNU5325786,45,CT01-Yard-A,,ESTIMATE,mnr_system_dump.xlsx,19642
2026-01-11T17:52:00.000000,TCNU5325786,20,CT01-B-05-2,,COMPLETED,mnr_system_dump.xlsx,11875
2026-01-07T10:04:00.000000,MSCU1077947,20,CT02-Yard-B,,APPROVAL,mnr_system_dump.xlsx,11878
2026-01-09T21:13:00.000000,CXDU6486130,20,CT03-Depot,,COMPLETED,mnr_system_dump.xlsx,11879
2026-01-17T10:19:00.000000,HLCU2052747,20,CT02-C-20-4,Door hinge loose,ESTIMATE,mnr_system_dump.xlsx,11880
2026-01-18T00:02:00.000000,HLCU2052747,45,CT03-Depot,Door hinge loose,COMPLETED,mnr_system_dump.xlsx,18929
2026-01-14T12:21:00.000000,CXDU6269875,20,CT04-Terminal,Door hinge loose,ESTIMATE,mnr_system_dump.xlsx,11883
2025-12-18T12:58:00.000000,MSCU8343847,40,CT01-Yard-A,Floor broken,REPAIRED,mnr_system_dump.xlsx,11890
2026-01-02T03:31:00.000000,PONU1974389,45,CT04-B-10-3,,ESTIMATE,mnr_system_dump.xlsx,14784
2026-01-02T03:31:00.000000,PONU1974389,20,CT01-B-05-2,Door hinge loose,APPROVAL,mnr_system_dump.xlsx,15761
2026-01-01T12:30:55.895669,PONU1974389,40,CT01-Yard-A,Door hinge loose,COMPLETED,mnr_system_dump.xlsx,11894
2025-12-13T07:39:00.000000,PONU2971796,40,CT03-Depot,,ESTIMATE,mnr_system_dump.xlsx,11904
2025-12-13T07:40:00.000000,PONU2971796,40,CT04-Terminal,,APPROVAL,mnr_system_dump.xlsx,15090
2025-12-13T07:40:00.000000,PONU2971796,45,CT02-C-20-4,Dent on panel,COMPLETED,mnr_system_dump.xlsx,14941
2026-01-17T21:47:00.000000,MSCU6079894,45,CT03-A-01-1,Door hinge loose,ESTIMATE,mnr_system_dump.xlsx,11906
2026-01-12T08:53:00.000000,MSCU6079894,20,CT03-Depot,,COMPLETED,mnr_system_dump.xlsx,20281
2026-01-08T10:34:00.000000,HLCU6030717,20,CT03-Depot,,ESTIMATE,mnr_system_dump.xlsx,11910
2026-01-14T14:07:00.000000,HLCU6030717,40,CT02-C-20-4,Door hinge loose,COMPLETED,mnr_system_dump.xlsx,20026
2025-12-18T22:05:00.000000,MSCU8491046,20,CT04-Terminal,Floor broken,ESTIMATE,mnr_system_dump.xlsx,11912
2026-01-18T14:09:00.000000,MSCU6941660,20,CT03-Depot,Dent on panel,APPROVAL,mnr_system_dump.xlsx,11917
